From	Entry	GeneID	Organism
ENSG00000130811	K7EL60		Homo sapiens (Human)
ENSG00000130811	K7ENA8		Homo sapiens (Human)
ENSG00000130811	K7ENH0		Homo sapiens (Human)
ENSG00000130811	K7EP16		Homo sapiens (Human)
ENSG00000130811	K7ER90		Homo sapiens (Human)
ENSG00000130811	K7ERL8		Homo sapiens (Human)
ENSG00000106565	Q3YBM2	28959;	Homo sapiens (Human)
ENSG00000237671	A1L429	100132399;729422;729428;729431;	Homo sapiens (Human)
ENSG00000158710	P37802	8407;	Homo sapiens (Human)
ENSG00000158710	X6RJP6		Homo sapiens (Human)
ENSG00000116962	P14543	4811;	Homo sapiens (Human)
ENSG00000133619	A5PL33	84626;	Homo sapiens (Human)
ENSG00000133619	A0A087WVC5		Homo sapiens (Human)
ENSG00000133619	A0A0C4DH65	84626;	Homo sapiens (Human)
ENSG00000133619	C9J5U6		Homo sapiens (Human)
ENSG00000133619	C9JYG0		Homo sapiens (Human)
ENSG00000133619	H7C530		Homo sapiens (Human)
ENSG00000163093	Q8N3I7	129880;	Homo sapiens (Human)
ENSG00000163093	F8WBR7		Homo sapiens (Human)
ENSG00000128989	P56211	10776;	Homo sapiens (Human)
ENSG00000128989	H3BMD8	10776;	Homo sapiens (Human)
ENSG00000128989	H3BQ52		Homo sapiens (Human)
ENSG00000128989	H3BTD3		Homo sapiens (Human)
ENSG00000167749	Q9Y5K2	9622;	Homo sapiens (Human)
ENSG00000167749	A0A0C4DFQ5	9622;	Homo sapiens (Human)
ENSG00000167749	M0QYN5		Homo sapiens (Human)
ENSG00000167749	Q5BQA0	9622;	Homo sapiens (Human)
ENSG00000156709	O95831	9131;	Homo sapiens (Human)
ENSG00000156709	A0A6Q8PF87		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFA7		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFE1		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFM5		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFN1		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFQ8		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFS4		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PFW2		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PG15		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PGB7		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PHC0		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PHJ4		Homo sapiens (Human)
ENSG00000156709	A0A6Q8PHJ9		Homo sapiens (Human)
ENSG00000156709	A0A7I2PK44		Homo sapiens (Human)
ENSG00000156709	A0A7I2RLJ8		Homo sapiens (Human)
ENSG00000156709	E9PMA0	9131;	Homo sapiens (Human)
ENSG00000156709	E9PMQ8		Homo sapiens (Human)
ENSG00000114480	Q04446	2632;	Homo sapiens (Human)
ENSG00000114480	E9PGM4		Homo sapiens (Human)
ENSG00000111666	Q8WUD6	56994;	Homo sapiens (Human)
ENSG00000111666	F8W1B3		Homo sapiens (Human)
ENSG00000111666	H0YHV7		Homo sapiens (Human)
ENSG00000111666	H0YI24		Homo sapiens (Human)
ENSG00000111666	H0YI84		Homo sapiens (Human)
ENSG00000181371	Q8NGP6	219484;	Homo sapiens (Human)
ENSG00000131437	Q9Y496	11127;	Homo sapiens (Human)
ENSG00000131437	A0A087X011		Homo sapiens (Human)
ENSG00000131437	C9J9X2		Homo sapiens (Human)
ENSG00000131437	E9PES4	11127;	Homo sapiens (Human)
ENSG00000131437	H7C2F6		Homo sapiens (Human)
ENSG00000131437	J3KPF9	11127;	Homo sapiens (Human)
ENSG00000130038	Q9BSW2	84766;	Homo sapiens (Human)
ENSG00000130038	H0YFI5		Homo sapiens (Human)
ENSG00000130038	H7BXT2		Homo sapiens (Human)
ENSG00000171097	Q16773	883;	Homo sapiens (Human)
ENSG00000171097	B7Z4W5	883;	Homo sapiens (Human)
ENSG00000171097	Q5T276		Homo sapiens (Human)
ENSG00000171097	Q5T277		Homo sapiens (Human)
ENSG00000171097	Q5T278		Homo sapiens (Human)
ENSG00000213822	A8MTB9		Homo sapiens (Human)
ENSG00000213822	A0A8Q3SHY6		Homo sapiens (Human)
ENSG00000088930	Q9H0D6	22803;	Homo sapiens (Human)
ENSG00000186010	Q9P0J0	51079;	Homo sapiens (Human)
ENSG00000186010	B4DEZ3		Homo sapiens (Human)
ENSG00000186010	K7EJE1		Homo sapiens (Human)
ENSG00000186010	K7EP87		Homo sapiens (Human)
ENSG00000186010	U3KQP3		Homo sapiens (Human)
ENSG00000139998	P59190	376267;	Homo sapiens (Human)
ENSG00000139998	A0A2R8Y7G7		Homo sapiens (Human)
ENSG00000139998	A0A2R8YDI9		Homo sapiens (Human)
ENSG00000139998	A0A2R8YFB8		Homo sapiens (Human)
ENSG00000139998	G3V196		Homo sapiens (Human)
ENSG00000139998	G3V562	376267;	Homo sapiens (Human)
ENSG00000139998	J3QSF4		Homo sapiens (Human)
ENSG00000173163	Q8N668	150684;	Homo sapiens (Human)
ENSG00000173163	H0Y7J4		Homo sapiens (Human)
ENSG00000173163	H7C169		Homo sapiens (Human)
ENSG00000173163	H7C377		Homo sapiens (Human)
ENSG00000236334	P0DN37	644591;	Homo sapiens (Human)
ENSG00000023892	Q9H4E7	50619;	Homo sapiens (Human)
ENSG00000023892	A0A8V8TMY0		Homo sapiens (Human)
ENSG00000023892	A0A8V8TNX4		Homo sapiens (Human)
ENSG00000023892	H0Y7V7		Homo sapiens (Human)
ENSG00000168528	Q96SA4	347735;	Homo sapiens (Human)
ENSG00000120832	Q49AM1	80298;	Homo sapiens (Human)
ENSG00000120832	F8VSD8		Homo sapiens (Human)
ENSG00000120832	F8VSL4		Homo sapiens (Human)
ENSG00000120832	F8VXH5		Homo sapiens (Human)
ENSG00000130921	Q9H3J6	91574;	Homo sapiens (Human)
ENSG00000130921	F5GWJ6		Homo sapiens (Human)
ENSG00000130921	F5H4X5		Homo sapiens (Human)
ENSG00000130921	F5H5V8		Homo sapiens (Human)
ENSG00000141441	Q9H706	64762;	Homo sapiens (Human)
ENSG00000141441	J3QRF3		Homo sapiens (Human)
ENSG00000087085	P22303	43;	Homo sapiens (Human)
ENSG00000087085	A0A498U6H7		Homo sapiens (Human)
ENSG00000087085	C9J2S3		Homo sapiens (Human)
ENSG00000087085	C9JD78		Homo sapiens (Human)
ENSG00000087085	C9JZL6		Homo sapiens (Human)
ENSG00000087085	F8WAR7		Homo sapiens (Human)
ENSG00000087085	F8WD34		Homo sapiens (Human)
ENSG00000087085	F8WD68		Homo sapiens (Human)
ENSG00000137634	Q6UWF7	54827;	Homo sapiens (Human)
ENSG00000163558	P41743	5584;	Homo sapiens (Human)
ENSG00000164649	Q96GN5	55536;	Homo sapiens (Human)
ENSG00000164649	C9IZR6		Homo sapiens (Human)
ENSG00000164649	C9J8L0		Homo sapiens (Human)
ENSG00000164649	C9JFL7		Homo sapiens (Human)
ENSG00000164649	H7C1J6		Homo sapiens (Human)
ENSG00000136305	Q9UHD4	27141;	Homo sapiens (Human)
ENSG00000136305	G3V4E2		Homo sapiens (Human)
ENSG00000172137	P22676	794;	Homo sapiens (Human)
ENSG00000172137	A6NER6	794;	Homo sapiens (Human)
ENSG00000172137	H3BMN5		Homo sapiens (Human)
ENSG00000172137	H3BN14		Homo sapiens (Human)
ENSG00000118162	Q9Y664	11133;	Homo sapiens (Human)
ENSG00000118162	M0QXX4		Homo sapiens (Human)
ENSG00000118162	M0QZ83		Homo sapiens (Human)
ENSG00000118162	M0R238		Homo sapiens (Human)
ENSG00000204936	Q8N6Q3	57126;	Homo sapiens (Human)
ENSG00000204936	A0A087WVM2	57126;	Homo sapiens (Human)
ENSG00000204936	A0A087X113		Homo sapiens (Human)
ENSG00000178307	P17152	8834;	Homo sapiens (Human)
ENSG00000104081	Q96LC9	90427;	Homo sapiens (Human)
ENSG00000104081	H0YK50		Homo sapiens (Human)
ENSG00000104081	H0YNT3		Homo sapiens (Human)
ENSG00000147535	Q8NEB5	84513;	Homo sapiens (Human)
ENSG00000147535	E9PNB1		Homo sapiens (Human)
ENSG00000147535	H0YCK0		Homo sapiens (Human)
ENSG00000147535	H0YCQ3		Homo sapiens (Human)
ENSG00000147535	H0YDY2		Homo sapiens (Human)
ENSG00000186844	Q5T7P2	353131;	Homo sapiens (Human)
ENSG00000137492	O43422	5612;	Homo sapiens (Human)
ENSG00000137492	A0A804HKN8		Homo sapiens (Human)
ENSG00000137492	A0A804HKR8		Homo sapiens (Human)
ENSG00000137492	A0A804HKT7		Homo sapiens (Human)
ENSG00000137492	A0A804HKY5		Homo sapiens (Human)
ENSG00000137492	A0A804HL83		Homo sapiens (Human)
ENSG00000137492	E9PSI2		Homo sapiens (Human)
ENSG00000197565	Q14031	1288;	Homo sapiens (Human)
ENSG00000197565	A0A087WZY5	1288;	Homo sapiens (Human)
ENSG00000197565	A8MXH5	1288;	Homo sapiens (Human)
ENSG00000197565	F5H3Q5	1288;	Homo sapiens (Human)
ENSG00000158270	Q5KU26	81035;	Homo sapiens (Human)
ENSG00000134480	P51946	902;	Homo sapiens (Human)
ENSG00000134480	A0A2R8Y4K6		Homo sapiens (Human)
ENSG00000134480	A0A2R8YEM2		Homo sapiens (Human)
ENSG00000134480	D6RG18		Homo sapiens (Human)
ENSG00000134480	D6RHI7		Homo sapiens (Human)
ENSG00000167861	Q8IV36	283987;	Homo sapiens (Human)
ENSG00000167861	E9PIM7		Homo sapiens (Human)
ENSG00000167861	E9PMS4		Homo sapiens (Human)
ENSG00000167861	J3KSF1		Homo sapiens (Human)
ENSG00000167861	X6R4D2		Homo sapiens (Human)
ENSG00000086712	Q9NUQ3	55787;	Homo sapiens (Human)
ENSG00000183977	A8MPX8	151649;	Homo sapiens (Human)
ENSG00000130684	Q9Y3M9	26152;	Homo sapiens (Human)
ENSG00000141424	Q13433	25800;	Homo sapiens (Human)
ENSG00000141424	K7EQ91		Homo sapiens (Human)
ENSG00000212123	Q8IZ63	163154;	Homo sapiens (Human)
ENSG00000212123	K7EJN8		Homo sapiens (Human)
ENSG00000071243	Q9NXR8	54556;	Homo sapiens (Human)
ENSG00000071243	A0A0C4DG38		Homo sapiens (Human)
ENSG00000071243	E7ET07		Homo sapiens (Human)
ENSG00000164296	Q17RP2	81789;	Homo sapiens (Human)
ENSG00000106009	Q6PJG6	221927;	Homo sapiens (Human)
ENSG00000106009	F8WDN5		Homo sapiens (Human)
ENSG00000116903	Q8IYI6	149371;	Homo sapiens (Human)
ENSG00000114204	O75830	5276;	Homo sapiens (Human)
ENSG00000114204	A0A8V8PL11		Homo sapiens (Human)
ENSG00000114204	C9J7N5		Homo sapiens (Human)
ENSG00000114204	C9JWE1		Homo sapiens (Human)
ENSG00000153294	Q8IZF3	221393;	Homo sapiens (Human)
ENSG00000153294	A0A0C4DFV3		Homo sapiens (Human)
ENSG00000189319	Q14153	9679;	Homo sapiens (Human)
ENSG00000116874	Q9UGM6	10352;	Homo sapiens (Human)
ENSG00000184374	Q9Y6Z7	10584;	Homo sapiens (Human)
ENSG00000104824	P14866	3191;	Homo sapiens (Human)
ENSG00000104824	A0A3B3ITJ4		Homo sapiens (Human)
ENSG00000104824	A0A9L9PXI4		Homo sapiens (Human)
ENSG00000104824	B4DVF8		Homo sapiens (Human)
ENSG00000104824	M0QXS5		Homo sapiens (Human)
ENSG00000104824	M0QYL7		Homo sapiens (Human)
ENSG00000104824	M0R1W6		Homo sapiens (Human)
ENSG00000173349	Q587I9	84826;	Homo sapiens (Human)
ENSG00000179142	P19099	1585;	Homo sapiens (Human)
ENSG00000174446	O75971	10302;	Homo sapiens (Human)
ENSG00000174446	H3BQA0		Homo sapiens (Human)
ENSG00000174446	H3BSI3		Homo sapiens (Human)
ENSG00000174226	Q8N9S9	169166;	Homo sapiens (Human)
ENSG00000174226	E5RFI8		Homo sapiens (Human)
ENSG00000174226	E5RJE9		Homo sapiens (Human)
ENSG00000174226	E5RJK2		Homo sapiens (Human)
ENSG00000174226	H0YBA9		Homo sapiens (Human)
ENSG00000196660	Q6XR72	55532;	Homo sapiens (Human)
ENSG00000196660	A0A8Q3WLF3		Homo sapiens (Human)
ENSG00000126878	Q9BQI0	83543;	Homo sapiens (Human)
ENSG00000126878	A6PVM9		Homo sapiens (Human)
ENSG00000126878	H7C605		Homo sapiens (Human)
ENSG00000126878	Q5JUP1		Homo sapiens (Human)
ENSG00000126878	Q5JUP3		Homo sapiens (Human)
ENSG00000186281	Q6NUI2	150763;	Homo sapiens (Human)
ENSG00000186281	C9JYV5		Homo sapiens (Human)
ENSG00000186281	E9PE95	150763;	Homo sapiens (Human)
ENSG00000164530	Q6UXB8	221476;	Homo sapiens (Human)
ENSG00000064195	O60479	1747;	Homo sapiens (Human)
ENSG00000064195	F8VXG1		Homo sapiens (Human)
ENSG00000109670	Q969H0	55294;	Homo sapiens (Human)
ENSG00000109670	A0A994J3P3		Homo sapiens (Human)
ENSG00000109670	A0A994J3V4		Homo sapiens (Human)
ENSG00000109670	A0A994J497		Homo sapiens (Human)
ENSG00000109670	A0A994J6F2		Homo sapiens (Human)
ENSG00000109670	A0A994J6T8		Homo sapiens (Human)
ENSG00000109670	G0Z2K0	55294;	Homo sapiens (Human)
ENSG00000109670	S4R3N3		Homo sapiens (Human)
ENSG00000109670	S4R3U4	55294;	Homo sapiens (Human)
ENSG00000205795	Q717R9	192668;	Homo sapiens (Human)
ENSG00000230453	A2A2Z9		Homo sapiens (Human)
ENSG00000230453	A0A8I5KZ96		Homo sapiens (Human)
ENSG00000230453	A0A8V8TQ86		Homo sapiens (Human)
ENSG00000230453	A0A8V8TRI7		Homo sapiens (Human)
ENSG00000230453	A2A300		Homo sapiens (Human)
ENSG00000230453	R4GNB3		Homo sapiens (Human)
ENSG00000230453	S4R3H1		Homo sapiens (Human)
ENSG00000164620	Q8NC24	285613;	Homo sapiens (Human)
ENSG00000164620	E5RFS6		Homo sapiens (Human)
ENSG00000164620	E5RHA7		Homo sapiens (Human)
ENSG00000113916	P41182	604;	Homo sapiens (Human)
ENSG00000113916	A0A0C4DH53		Homo sapiens (Human)
ENSG00000113916	C9JCS5		Homo sapiens (Human)
ENSG00000113916	C9JL16		Homo sapiens (Human)
ENSG00000103266	Q9UNE7	10273;	Homo sapiens (Human)
ENSG00000103266	H3BS86		Homo sapiens (Human)
ENSG00000103266	H3BTA3		Homo sapiens (Human)
ENSG00000103266	H3BUD0		Homo sapiens (Human)
ENSG00000103266	V9GYH3		Homo sapiens (Human)
ENSG00000120645	Q9UPP2	440073;	Homo sapiens (Human)
ENSG00000128383	P31941	100913187;200315;	Homo sapiens (Human)
ENSG00000164265	Q96PL1	117156;	Homo sapiens (Human)
ENSG00000164265	D6RBX5		Homo sapiens (Human)
ENSG00000130675	P50219	3110;	Homo sapiens (Human)
ENSG00000130675	C9JFT4		Homo sapiens (Human)
ENSG00000130675	C9K088		Homo sapiens (Human)
ENSG00000130675	S4R364		Homo sapiens (Human)
ENSG00000130675	S4R3G1		Homo sapiens (Human)
ENSG00000130675	S4R464		Homo sapiens (Human)
ENSG00000145416	Q8TCQ1	55016;	Homo sapiens (Human)
ENSG00000145416	B7Z739		Homo sapiens (Human)
ENSG00000145416	D6REN1		Homo sapiens (Human)
ENSG00000145416	D6RGC4		Homo sapiens (Human)
ENSG00000174473	Q49A17	442117;	Homo sapiens (Human)
ENSG00000174473	A0A087X115		Homo sapiens (Human)
ENSG00000174473	D6RCP4		Homo sapiens (Human)
ENSG00000231824	P0CW23	642597;	Homo sapiens (Human)
ENSG00000231824	J3KS16	642597;	Homo sapiens (Human)
ENSG00000132952	Q5W0Q7	10208;	Homo sapiens (Human)
ENSG00000101825	Q9NR99	25878;	Homo sapiens (Human)
ENSG00000135406	P41219	5630;	Homo sapiens (Human)
ENSG00000135406	F8W835		Homo sapiens (Human)
ENSG00000135406	H7C5W5		Homo sapiens (Human)
ENSG00000172244	Q96MH7	375444;	Homo sapiens (Human)
ENSG00000172244	E9PBC3		Homo sapiens (Human)
ENSG00000172244	H0YAD0		Homo sapiens (Human)
ENSG00000197168	Q6P3R8	341676;	Homo sapiens (Human)
ENSG00000197168	A0A3B3ITQ6		Homo sapiens (Human)
ENSG00000197168	A0A494C168		Homo sapiens (Human)
ENSG00000197168	A0A8I5KQI9		Homo sapiens (Human)
ENSG00000197168	E9PIX7		Homo sapiens (Human)
ENSG00000115297	O43763	3196;	Homo sapiens (Human)
ENSG00000115297	F1T0F2		Homo sapiens (Human)
ENSG00000113263	Q08881	3702;	Homo sapiens (Human)
ENSG00000113263	A0A8V8TLR2		Homo sapiens (Human)
ENSG00000113263	E5RFR5		Homo sapiens (Human)
ENSG00000113263	E5RJY4		Homo sapiens (Human)
ENSG00000134812	P27352	2694;	Homo sapiens (Human)
ENSG00000134812	E9PM21		Homo sapiens (Human)
ENSG00000101470	P02585	7125;	Homo sapiens (Human)
ENSG00000101470	C9J7T9	7125;	Homo sapiens (Human)
ENSG00000115159	P43304	2820;	Homo sapiens (Human)
ENSG00000115159	E7EM56		Homo sapiens (Human)
ENSG00000115159	E9PDK4		Homo sapiens (Human)
ENSG00000115159	F5GYK7		Homo sapiens (Human)
ENSG00000154227	Q8IU89	204219;	Homo sapiens (Human)
ENSG00000154227	H0YMG6		Homo sapiens (Human)
ENSG00000154227	H0YN05		Homo sapiens (Human)
ENSG00000165671	Q96L73	64324;	Homo sapiens (Human)
ENSG00000165671	A0A1W2PS55		Homo sapiens (Human)
ENSG00000165671	A0A2R8Y7J4		Homo sapiens (Human)
ENSG00000165671	A0A8I5KV31		Homo sapiens (Human)
ENSG00000165671	A0A8I5QJP2		Homo sapiens (Human)
ENSG00000165671	D6RA58		Homo sapiens (Human)
ENSG00000165671	D6RBP3		Homo sapiens (Human)
ENSG00000165671	D6RG26		Homo sapiens (Human)
ENSG00000165671	H7BYB0		Homo sapiens (Human)
ENSG00000175065	Q86SJ6	147409;	Homo sapiens (Human)
ENSG00000144134	Q9UBK7	11159;	Homo sapiens (Human)
ENSG00000144134	B7ZBD4		Homo sapiens (Human)
ENSG00000144134	B7ZBD5	11159;	Homo sapiens (Human)
ENSG00000144134	E7EWW3		Homo sapiens (Human)
ENSG00000144134	F2Z2E5		Homo sapiens (Human)
ENSG00000172428	Q8WXC6	150678;	Homo sapiens (Human)
ENSG00000172428	J3QT29		Homo sapiens (Human)
ENSG00000187391	Q86UL8	9863;	Homo sapiens (Human)
ENSG00000187391	A0A0D9SET0		Homo sapiens (Human)
ENSG00000187391	A0A0D9SEY4		Homo sapiens (Human)
ENSG00000187391	A0A0D9SEZ7		Homo sapiens (Human)
ENSG00000187391	A0A0D9SF86		Homo sapiens (Human)
ENSG00000187391	A0A0D9SFP3		Homo sapiens (Human)
ENSG00000187391	A0A0D9SFY9		Homo sapiens (Human)
ENSG00000187391	A0A0D9SGF2		Homo sapiens (Human)
ENSG00000187391	A0A0D9SGF8		Homo sapiens (Human)
ENSG00000187391	A0A0D9SGI1		Homo sapiens (Human)
ENSG00000187391	A0A0E3D6M1		Homo sapiens (Human)
ENSG00000187391	A0A0U1RRH4		Homo sapiens (Human)
ENSG00000187391	A0A1B0GTC0		Homo sapiens (Human)
ENSG00000187391	A0A1B0GTH8		Homo sapiens (Human)
ENSG00000187391	A0A1B0GUF0		Homo sapiens (Human)
ENSG00000187391	A0A1B0GUI9		Homo sapiens (Human)
ENSG00000187391	A0A1B0GUV4		Homo sapiens (Human)
ENSG00000187391	A0A1B0GVS0		Homo sapiens (Human)
ENSG00000187391	A0A1B0GVS6		Homo sapiens (Human)
ENSG00000187391	E7EWI0		Homo sapiens (Human)
ENSG00000121749	Q8TC07	64786;	Homo sapiens (Human)
ENSG00000121749	C9JA93		Homo sapiens (Human)
ENSG00000121749	F8VV61		Homo sapiens (Human)
ENSG00000121749	F8WAX5		Homo sapiens (Human)
ENSG00000121749	F8WCB5		Homo sapiens (Human)
ENSG00000121749	F8WDJ1		Homo sapiens (Human)
ENSG00000121749	F8WF35		Homo sapiens (Human)
ENSG00000146918	Q86XI2	54892;	Homo sapiens (Human)
ENSG00000146918	F8WE06		Homo sapiens (Human)
ENSG00000146918	H0Y6U5		Homo sapiens (Human)
ENSG00000121895	Q8N614	80008;	Homo sapiens (Human)
ENSG00000121895	J3KNV8		Homo sapiens (Human)
ENSG00000180386	A8MTY7	100505724;	Homo sapiens (Human)
ENSG00000067955	Q13951	865;	Homo sapiens (Human)
ENSG00000067955	A0A494C0A9		Homo sapiens (Human)
ENSG00000067955	H3BSC0		Homo sapiens (Human)
ENSG00000067955	J3KRT0		Homo sapiens (Human)
ENSG00000067955	J3KS23		Homo sapiens (Human)
ENSG00000067955	J3KTD8		Homo sapiens (Human)
ENSG00000155368	P07108	1622;	Homo sapiens (Human)
ENSG00000155368	B8ZWD1	1622;	Homo sapiens (Human)
ENSG00000160111	Q8IZJ3		Homo sapiens (Human)
ENSG00000160111	A0A494C0S9	27151;	Homo sapiens (Human)
ENSG00000160111	A0A804HKX4		Homo sapiens (Human)
ENSG00000160111	F8W7D1		Homo sapiens (Human)
ENSG00000160111	M0QXH3		Homo sapiens (Human)
ENSG00000160111	M0R3G7		Homo sapiens (Human)
ENSG00000156469	Q96E29	51001;	Homo sapiens (Human)
ENSG00000156469	E5RI75		Homo sapiens (Human)
ENSG00000156469	E5RIK9	51001;	Homo sapiens (Human)
ENSG00000156469	E5RIY4		Homo sapiens (Human)
ENSG00000135829	Q08211	1660;	Homo sapiens (Human)
ENSG00000125931	Q99966	4435;	Homo sapiens (Human)
ENSG00000125931	C9J1P6		Homo sapiens (Human)
ENSG00000125931	C9J300		Homo sapiens (Human)
ENSG00000125931	C9J7P8		Homo sapiens (Human)
ENSG00000125931	C9JRD8		Homo sapiens (Human)
ENSG00000125931	H7C2S6		Homo sapiens (Human)
ENSG00000172935	Q96AM1	116535;	Homo sapiens (Human)
ENSG00000172935	F5H5R4		Homo sapiens (Human)
ENSG00000132589	Q14254	2319;	Homo sapiens (Human)
ENSG00000132589	E7EMK3		Homo sapiens (Human)
ENSG00000132589	J3QKZ4		Homo sapiens (Human)
ENSG00000132589	J3QLD9	2319;	Homo sapiens (Human)
ENSG00000132589	K7EJ47		Homo sapiens (Human)
ENSG00000132589	K7EKW9		Homo sapiens (Human)
ENSG00000170004	Q12873	1107;	Homo sapiens (Human)
ENSG00000170004	A0A5F9ZHM2		Homo sapiens (Human)
ENSG00000170004	A0A5F9ZHX5		Homo sapiens (Human)
ENSG00000170004	A0A8V8TR54	1107;	Homo sapiens (Human)
ENSG00000170004	H7C0J3		Homo sapiens (Human)
ENSG00000170004	H7C2H0		Homo sapiens (Human)
ENSG00000170004	H7C3H7		Homo sapiens (Human)
ENSG00000170004	I3L1I4		Homo sapiens (Human)
ENSG00000170004	I3L229		Homo sapiens (Human)
ENSG00000170004	K7EPV1		Homo sapiens (Human)
ENSG00000138271	Q9BY21	53836;	Homo sapiens (Human)
ENSG00000099840	Q1ZYL8	113177;	Homo sapiens (Human)
ENSG00000099840	A0A087WXR1		Homo sapiens (Human)
ENSG00000099840	A0A087X160		Homo sapiens (Human)
ENSG00000099840	A0A087X1M1		Homo sapiens (Human)
ENSG00000099840	A0A087X221		Homo sapiens (Human)
ENSG00000099840	A0A0A0MS61		Homo sapiens (Human)
ENSG00000160868	P08684	1576;	Homo sapiens (Human)
ENSG00000160868	A0A494C0W7		Homo sapiens (Human)
ENSG00000160868	A0A499FJM4		Homo sapiens (Human)
ENSG00000160868	C9JBD2		Homo sapiens (Human)
ENSG00000160868	E7EVM8		Homo sapiens (Human)
ENSG00000258947	Q13509	10381;	Homo sapiens (Human)
ENSG00000258947	G3V2A3		Homo sapiens (Human)
ENSG00000258947	G3V2N6		Homo sapiens (Human)
ENSG00000258947	G3V2R8		Homo sapiens (Human)
ENSG00000258947	G3V3J6		Homo sapiens (Human)
ENSG00000258947	G3V3R4		Homo sapiens (Human)
ENSG00000258947	G3V3W7		Homo sapiens (Human)
ENSG00000258947	G3V4U2		Homo sapiens (Human)
ENSG00000258947	G3V542		Homo sapiens (Human)
ENSG00000258947	G3V5W4		Homo sapiens (Human)
ENSG00000160219	Q8WWW8	139716;	Homo sapiens (Human)
ENSG00000160219	H7C3J9		Homo sapiens (Human)
ENSG00000254004	Q3ZCT1	339324;	Homo sapiens (Human)
ENSG00000147144	Q96HB5	90060;	Homo sapiens (Human)
ENSG00000147144	S4R3T7		Homo sapiens (Human)
ENSG00000170836	O15297	8493;	Homo sapiens (Human)
ENSG00000170836	A0A0S2Z4W0		Homo sapiens (Human)
ENSG00000170836	A0A8I5KNX5		Homo sapiens (Human)
ENSG00000170836	A0A8I5KT72		Homo sapiens (Human)
ENSG00000170836	A0A8I5KUN6		Homo sapiens (Human)
ENSG00000170836	A0A8I5KUX8		Homo sapiens (Human)
ENSG00000170836	A0A8I5QJK9		Homo sapiens (Human)
ENSG00000170836	A0A8I5QKP1		Homo sapiens (Human)
ENSG00000170836	A0A8J9C7E3		Homo sapiens (Human)
ENSG00000137876	Q9UHA3	51187;	Homo sapiens (Human)
ENSG00000137876	A0A7I2V2C6		Homo sapiens (Human)
ENSG00000137876	A0A7I2V359		Homo sapiens (Human)
ENSG00000137876	A0A7I2V3F2		Homo sapiens (Human)
ENSG00000137876	H3BMQ2		Homo sapiens (Human)
ENSG00000137876	H3BPF2		Homo sapiens (Human)
ENSG00000166025	Q8IY63	154810;	Homo sapiens (Human)
ENSG00000166025	F8WDH4		Homo sapiens (Human)
ENSG00000033122	A0A075B6E9	57554;	Homo sapiens (Human)
ENSG00000033122	A0A494C1A4		Homo sapiens (Human)
ENSG00000033122	B1AKT2		Homo sapiens (Human)
ENSG00000033122	F8WE45		Homo sapiens (Human)
ENSG00000033122	K7ELH5		Homo sapiens (Human)
ENSG00000033122	V9GY23		Homo sapiens (Human)
ENSG00000033122	V9GYE1		Homo sapiens (Human)
ENSG00000033122	V9GZ42		Homo sapiens (Human)
ENSG00000108061	Q9UQ13	8036;	Homo sapiens (Human)
ENSG00000108061	A0A8I5KUD9		Homo sapiens (Human)
ENSG00000108061	A0A8I5KUQ6		Homo sapiens (Human)
ENSG00000108061	A0A8I5QJS4		Homo sapiens (Human)
ENSG00000108061	X6RI37		Homo sapiens (Human)
ENSG00000172985	Q8TEJ3	344558;	Homo sapiens (Human)
ENSG00000103154	Q7Z6G3	54550;	Homo sapiens (Human)
ENSG00000103154	H3BPH6		Homo sapiens (Human)
ENSG00000103154	H3BQC7		Homo sapiens (Human)
ENSG00000174807	Q9HCU0	57124;	Homo sapiens (Human)
ENSG00000134007	O43506	8748;	Homo sapiens (Human)
ENSG00000134007	A0A494C0E3	8748;	Homo sapiens (Human)
ENSG00000211460	Q15631	7247;	Homo sapiens (Human)
ENSG00000211460	A0A0J9YVW2		Homo sapiens (Human)
ENSG00000211460	A0A0J9YX41		Homo sapiens (Human)
ENSG00000211460	E9PGT1		Homo sapiens (Human)
ENSG00000211460	H7C1D4		Homo sapiens (Human)
ENSG00000250317	Q8N5G0	389203;	Homo sapiens (Human)
ENSG00000250317	E5RH91		Homo sapiens (Human)
ENSG00000214050	Q8IX29	157574;	Homo sapiens (Human)
ENSG00000214050	E5RFF8		Homo sapiens (Human)
ENSG00000214050	E5RIL5		Homo sapiens (Human)
ENSG00000214050	G3V0Z8		Homo sapiens (Human)
ENSG00000214050	H0YC72		Homo sapiens (Human)
ENSG00000214050	J3KNU2		Homo sapiens (Human)
ENSG00000132855	Q9Y5C1	27329;	Homo sapiens (Human)
ENSG00000092964	Q16555	1808;	Homo sapiens (Human)
ENSG00000092964	A0A1C7CYX9	1808;	Homo sapiens (Human)
ENSG00000092964	E5RFU4		Homo sapiens (Human)
